Wave-Number (cm-1)	u(Wave-Number) (cm-1)	Absorbance	u(Absorbance)
0.06838735	0.000166577	0.001170138	0.000832466
0.068452731	0.000166954	0.001970319	0.000832042
0.068518086	0.000167336	-0.000532931	0.000832024
0.068583429	0.000167723	-0.000406021	0.000832045
0.068648752	0.000168114	0.001510541	0.000831876
0.068714057	0.00016851	0.001080893	0.000831585
0.068779336	0.000168911	0.000443278	0.000830912
0.068844603	0.000169316	0.00080132	0.000830988
0.068909851	0.000169726	9.13362E-05	0.000831665
0.068975079	0.000170141	-0.00162809	0.000831498
0.069040282	0.00017056	-0.001079311	0.000831292
0.069105473	0.000170983	-0.000790899	0.000830842
0.069170644	0.000171412	0.000592119	0.00083123
0.069235797	0.000171845	-0.000997385	0.000831342
0.06930093	0.000172282	-0.003392476	0.000830534
0.069366039	0.000172724	-0.00231379	0.000830652
0.069431134	0.00017317	-0.001073402	0.000830613
0.06949621	0.000173621	-0.002862073	0.000830858
0.069561268	0.000174076	-0.003094856	0.000830545
0.0696263	0.000174536	-0.002378087	0.000830073
0.069691319	0.000175	-0.001197146	0.00083085
0.06975632	0.000175468	-0.004017935	0.000830067
0.069821301	0.000175941	-0.003217704	0.000829901
0.069886257	0.000176418	-0.002373075	0.000830587
0.0699512	0.0001769	-0.00164576	0.000830264
0.070016125	0.000177386	-0.002318839	0.000830137
0.07008103	0.000177876	-0.004664726	0.000829615
0.07014591	0.00017837	-0.001440291	0.000830076
0.070210777	0.000178869	-0.001375952	0.000829775
0.070275625	0.000179371	-0.003061	0.000829798
0.070340454	0.000179878	-0.003543576	0.000829702
0.070405258	0.000180389	-0.0001772	0.000829711
0.070470049	0.000180905	-0.001888138	0.000830371
0.070534822	0.000181424	-0.000851588	0.000829896
0.070599575	0.000181947	-0.002139706	0.000830019
0.070664303	0.000182475	-0.00122323	0.000829726
0.070729018	0.000183007	0.000351617	0.000829778
0.070793714	0.000183542	-0.001750143	0.000829348
0.070858391	0.000184082	-0.00221454	0.000829292
0.070923049	0.000184626	-0.001067536	0.000829935
0.070987681	0.000185173	0.000295869	0.000829659
0.071052301	0.000185725	0.001592578	0.00082974
0.071116902	0.000186281	-0.000964563	0.00082909
0.071181484	0.00018684	-0.001482831	0.000829483
0.071246041	0.000187404	-0.000407175	0.000829344
0.071310585	0.000187971	-0.000273625	0.000829567
0.07137511	0.000188542	-0.000801177	0.00082919
0.071439616	0.000189117	0.001782538	0.000829459
0.071504096	0.000189696	0.002382694	0.000829428
0.071568564	0.000190278	-0.001431889	0.000828777
0.071633013	0.000190865	0.000706042	0.000829286
0.071697443	0.000191455	0.000341578	0.000829007
0.071761847	0.000192048	0.001544064	0.000829201
0.071826239	0.000192646	-0.000984947	0.000828483
0.071890612	0.000193247	-0.000955852	0.000828671
0.071954965	0.000193852	0.000538481	0.00082924
0.072019294	0.00019446	0.00129086	0.000828849
0.07208361	0.000195073	-0.000911149	0.000828641
0.072147906	0.000195688	-0.001685951	0.00082817
0.072212184	0.000196308	0.00113083	0.000828696
0.072276436	0.00019693	-0.000122278	0.00082833
0.072340676	0.000197557	-0.00264782	0.000828235
0.072404897	0.000198187	-0.001445405	0.000828373
0.072469098	0.00019882	-0.001507267	0.000828053
0.072533281	0.000199457	-0.000761567	0.000828337
0.072597438	0.000200097	-0.003284598	0.000828448
0.072661583	0.000200741	-0.001687595	0.000828171
0.072725708	0.000201388	-0.000674436	0.000828641
